time,location,app_responses,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
2020-04-06 05:35:00,19,1,4.0,4.0,6.0,,10.0,
2020-04-06 05:40:00,3,3,4.666666666666667,8.333333333333334,5.333333333333333,5.666666666666667,4.666666666666667,
2020-04-06 05:40:00,5,1,9.0,10.0,5.0,8.0,9.0,0.0
2020-04-06 05:40:00,6,1,3.0,0.0,0.0,7.0,8.0,
2020-04-06 05:40:00,9,1,9.0,7.0,10.0,10.0,9.0,
2020-04-06 05:40:00,15,1,5.0,6.0,5.0,,6.0,
2020-04-06 05:40:00,16,2,3.5,5.5,10.0,7.0,5.5,
2020-04-06 05:40:00,17,1,0.0,5.0,2.0,,10.0,
2020-04-06 05:45:00,3,2,5.5,7.0,5.0,8.0,8.0,
2020-04-06 05:45:00,5,1,9.0,6.0,3.0,1.0,8.0,
2020-04-06 05:45:00,6,1,10.0,5.0,10.0,10.0,3.0,0.0
2020-04-06 05:45:00,7,1,,3.0,1.0,,,
2020-04-06 05:45:00,8,1,10.0,4.0,8.0,,1.0,1.0
2020-04-06 05:45:00,9,3,8.0,8.0,6.0,4.0,9.333333333333334,
2020-04-06 05:45:00,14,1,4.0,8.0,8.0,,7.0,
2020-04-06 05:45:00,15,1,4.0,0.0,7.0,,3.0,
2020-04-06 05:50:00,8,1,1.0,5.0,10.0,,8.0,
2020-04-06 05:50:00,15,2,3.5,2.5,6.5,,7.0,
2020-04-06 05:50:00,18,1,0.0,9.0,4.0,,6.0,
2020-04-06 05:55:00,2,1,6.0,7.0,7.0,,9.0,
2020-04-06 05:55:00,4,1,10.0,8.0,5.0,,5.0,
2020-04-06 05:55:00,5,1,5.0,7.0,3.0,9.0,3.0,
2020-04-06 05:55:00,6,2,8.0,4.5,3.5,6.0,2.5,
2020-04-06 05:55:00,9,1,9.0,9.0,4.0,2.0,6.0,
2020-04-06 05:55:00,14,1,1.0,2.0,1.0,,9.0,
2020-04-06 05:55:00,15,1,1.0,3.0,6.0,,10.0,
2020-04-06 05:55:00,16,1,0.0,10.0,3.0,10.0,0.0,
2020-04-06 05:55:00,18,1,5.0,8.0,10.0,,10.0,
2020-04-06 06:00:00,2,1,1.0,9.0,8.0,,3.0,
2020-04-06 06:00:00,3,1,8.0,0.0,7.0,4.0,10.0,
2020-04-06 06:00:00,8,2,4.0,8.5,3.5,,6.5,
2020-04-06 06:00:00,12,1,0.0,2.0,1.0,,10.0,
2020-04-06 06:00:00,14,1,7.0,1.0,1.0,,6.0,1.0
2020-04-06 06:00:00,19,2,6.5,3.5,2.0,,6.5,
2020-04-06 06:05:00,6,2,6.0,6.0,1.0,7.5,5.5,
2020-04-06 06:05:00,8,1,0.0,9.0,6.0,,3.0,0.0
2020-04-06 06:05:00,9,1,10.0,10.0,6.0,3.0,3.0,
2020-04-06 06:05:00,14,1,5.0,8.0,4.0,,8.0,
2020-04-06 06:05:00,16,1,9.0,9.0,5.0,10.0,4.0,
2020-04-06 06:10:00,3,4,5.0,6.0,5.75,6.0,4.75,
2020-04-06 06:10:00,6,3,2.6666666666666665,7.666666666666667,3.3333333333333335,2.6666666666666665,8.0,0.0
2020-04-06 06:10:00,8,3,5.333333333333333,7.0,5.666666666666667,,7.666666666666667,
2020-04-06 06:10:00,9,1,0.0,9.0,7.0,1.0,4.0,
2020-04-06 06:10:00,11,1,10.0,10.0,3.0,7.0,10.0,1.0
2020-04-06 06:10:00,15,3,5.0,1.6666666666666667,4.0,,5.666666666666667,
2020-04-06 06:10:00,16,1,5.0,0.0,1.0,10.0,3.0,
2020-04-06 06:10:00,19,1,7.0,10.0,7.0,,10.0,0.0
2020-04-06 06:15:00,2,1,1.0,7.0,7.0,,1.0,
2020-04-06 06:15:00,3,1,3.0,10.0,1.0,6.0,10.0,
2020-04-06 06:15:00,6,2,7.0,6.5,4.5,9.0,6.0,0.5
2020-04-06 06:15:00,8,1,10.0,1.0,7.0,,5.0,
2020-04-06 06:15:00,9,1,9.0,1.0,6.0,2.0,9.0,
2020-04-06 06:15:00,10,1,3.0,6.0,1.0,,10.0,
2020-04-06 06:15:00,14,2,3.5,5.0,10.0,,6.5,0.0
2020-04-06 06:15:00,19,1,6.0,3.0,10.0,,5.0,
2020-04-06 06:20:00,8,1,7.0,4.0,7.0,,1.0,
2020-04-06 06:20:00,16,1,6.0,3.0,3.0,7.0,8.0,
2020-04-06 06:25:00,1,1,10.0,4.0,0.0,4.0,10.0,1.0
2020-04-06 06:25:00,2,1,1.0,3.0,7.0,,0.0,0.0
2020-04-06 06:25:00,3,2,8.5,7.0,6.5,7.5,3.0,
2020-04-06 06:25:00,5,1,9.0,10.0,2.0,4.0,9.0,0.0
2020-04-06 06:25:00,9,1,6.0,0.0,10.0,0.0,10.0,
2020-04-06 06:25:00,15,2,6.0,9.5,7.0,,5.0,
2020-04-06 06:25:00,16,1,0.0,0.0,7.0,7.0,10.0,
2020-04-06 06:30:00,1,1,10.0,10.0,0.0,10.0,2.0,0.0
2020-04-06 06:30:00,2,1,0.0,9.0,10.0,,9.0,
2020-04-06 06:30:00,3,1,2.0,8.0,10.0,0.0,9.0,
2020-04-06 06:30:00,5,2,0.5,5.0,3.0,8.0,5.5,
2020-04-06 06:30:00,6,2,0.5,9.0,7.0,3.5,3.5,
2020-04-06 06:30:00,10,1,4.0,7.0,4.0,,2.0,
2020-04-06 06:30:00,13,1,6.0,6.0,7.0,,3.0,
2020-04-06 06:30:00,15,2,3.0,6.0,8.0,,2.5,
2020-04-06 06:30:00,16,1,10.0,0.0,3.0,9.0,0.0,
2020-04-06 06:35:00,3,1,0.0,3.0,5.0,1.0,6.0,
2020-04-06 06:35:00,8,2,4.5,5.5,7.0,,8.5,
2020-04-06 06:35:00,10,1,4.0,10.0,9.0,,8.0,
2020-04-06 06:35:00,14,1,0.0,8.0,9.0,,10.0,
2020-04-06 06:35:00,15,1,5.0,6.0,10.0,,10.0,
2020-04-06 06:40:00,1,1,5.0,1.0,9.0,0.0,1.0,
2020-04-06 06:40:00,2,1,10.0,10.0,0.0,,10.0,
2020-04-06 06:40:00,3,1,10.0,4.0,6.0,0.0,10.0,
2020-04-06 06:40:00,9,1,3.0,9.0,7.0,10.0,0.0,
2020-04-06 06:40:00,12,1,4.0,10.0,10.0,,0.0,
2020-04-06 06:40:00,15,1,5.0,4.0,3.0,,6.0,
2020-04-06 06:40:00,17,1,4.0,1.0,7.0,,7.0,
2020-04-06 06:45:00,6,1,5.0,4.0,5.0,8.0,4.0,
2020-04-06 06:45:00,8,1,2.0,4.0,10.0,,2.0,
2020-04-06 06:45:00,9,1,0.0,7.0,10.0,9.0,9.0,
2020-04-06 06:45:00,15,1,1.0,5.0,9.0,,0.0,
2020-04-06 06:45:00,16,1,7.0,2.0,3.0,4.0,4.0,
2020-04-06 06:50:00,1,1,5.0,3.0,2.0,1.0,8.0,
2020-04-06 06:50:00,4,1,5.0,5.0,6.0,,3.0,
2020-04-06 06:50:00,6,1,8.0,7.0,6.0,3.0,8.0,
2020-04-06 06:50:00,8,1,1.0,8.0,5.0,,6.0,0.0
2020-04-06 06:50:00,15,2,7.5,5.5,5.0,,10.0,
2020-04-06 06:50:00,18,1,9.0,10.0,3.0,,1.0,0.0
2020-04-06 06:55:00,5,1,10.0,7.0,0.0,3.0,5.0,
2020-04-06 06:55:00,6,1,8.0,4.0,5.0,3.0,2.0,
2020-04-06 06:55:00,8,1,8.0,8.0,1.0,,5.0,
2020-04-06 06:55:00,9,2,0.0,5.5,9.0,1.0,5.5,1.0
2020-04-06 06:55:00,10,1,9.0,1.0,9.0,,1.0,
2020-04-06 06:55:00,15,1,10.0,7.0,0.0,,2.0,
2020-04-06 06:55:00,19,1,10.0,1.0,9.0,,3.0,0.0
2020-04-06 07:00:00,1,1,3.0,7.0,8.0,10.0,5.0,
2020-04-06 07:00:00,2,2,5.0,4.5,3.0,,6.5,
2020-04-06 07:00:00,3,1,7.0,0.0,5.0,7.0,3.0,
2020-04-06 07:00:00,5,1,3.0,9.0,7.0,1.0,0.0,1.0
2020-04-06 07:00:00,6,1,10.0,7.0,9.0,8.0,10.0,
2020-04-06 07:00:00,7,1,,4.0,9.0,,,
2020-04-06 07:00:00,8,1,7.0,7.0,3.0,,6.0,
2020-04-06 07:00:00,9,3,5.333333333333333,3.6666666666666665,7.666666666666667,1.0,3.6666666666666665,
2020-04-06 07:00:00,15,1,1.0,10.0,10.0,,9.0,
2020-04-06 07:05:00,2,1,2.0,10.0,1.0,,5.0,
2020-04-06 07:05:00,6,1,9.0,7.0,1.0,5.0,10.0,
2020-04-06 07:05:00,8,2,2.5,7.0,7.0,,2.5,
2020-04-06 07:05:00,9,1,9.0,10.0,10.0,3.0,5.0,
2020-04-06 07:05:00,10,1,3.0,4.0,7.0,,3.0,
2020-04-06 07:05:00,13,1,5.0,2.0,1.0,,10.0,
2020-04-06 07:05:00,15,1,3.0,9.0,9.0,,3.0,
2020-04-06 07:10:00,3,1,6.0,9.0,7.0,9.0,7.0,
2020-04-06 07:10:00,4,1,7.0,0.0,9.0,,2.0,
2020-04-06 07:10:00,6,1,10.0,3.0,2.0,10.0,9.0,
2020-04-06 07:10:00,8,2,5.5,6.5,9.5,,4.5,
2020-04-06 07:10:00,9,2,6.5,5.0,5.5,7.0,6.0,
2020-04-06 07:10:00,12,1,3.0,10.0,4.0,,2.0,
2020-04-06 07:10:00,14,1,6.0,7.0,9.0,,0.0,
2020-04-06 07:10:00,17,3,6.333333333333333,5.333333333333333,1.0,,3.6666666666666665,1.0
2020-04-06 07:10:00,18,1,10.0,2.0,3.0,,4.0,
2020-04-06 07:10:00,19,3,4.666666666666667,5.666666666666667,5.333333333333333,,8.0,
2020-04-06 07:15:00,1,1,5.0,4.0,8.0,2.0,2.0,
2020-04-06 07:15:00,2,1,6.0,0.0,10.0,,10.0,
2020-04-06 07:15:00,3,2,6.5,5.5,5.0,5.0,1.5,
2020-04-06 07:15:00,6,1,3.0,6.0,10.0,1.0,10.0,
2020-04-06 07:15:00,8,1,1.0,3.0,3.0,,1.0,
2020-04-06 07:15:00,9,1,10.0,0.0,6.0,10.0,9.0,1.0
2020-04-06 07:15:00,10,1,6.0,3.0,4.0,,9.0,
2020-04-06 07:15:00,14,1,2.0,10.0,9.0,,0.0,
2020-04-06 07:15:00,15,2,9.5,4.5,3.5,,8.0,
2020-04-06 07:20:00,2,1,5.0,0.0,9.0,,3.0,
2020-04-06 07:20:00,3,2,6.0,8.5,6.5,8.0,6.0,
2020-04-06 07:20:00,4,1,1.0,6.0,5.0,,8.0,
2020-04-06 07:20:00,6,1,6.0,4.0,7.0,10.0,3.0,0.0
2020-04-06 07:20:00,8,1,4.0,6.0,1.0,,10.0,
2020-04-06 07:20:00,9,1,3.0,10.0,4.0,10.0,10.0,0.0
2020-04-06 07:20:00,16,1,3.0,4.0,10.0,9.0,0.0,
2020-04-06 07:20:00,17,1,3.0,2.0,1.0,,3.0,
2020-04-06 07:25:00,2,2,5.0,6.5,7.5,,7.0,
2020-04-06 07:25:00,3,2,6.0,4.5,7.0,7.5,3.0,
2020-04-06 07:25:00,6,2,6.0,7.0,7.5,5.0,7.0,
2020-04-06 07:25:00,9,1,9.0,8.0,9.0,0.0,4.0,
2020-04-06 07:25:00,11,1,10.0,9.0,9.0,1.0,10.0,
2020-04-06 07:25:00,12,1,10.0,0.0,3.0,,6.0,
2020-04-06 07:25:00,14,2,1.5,4.5,4.0,,6.5,
2020-04-06 07:25:00,15,1,1.0,6.0,6.0,,4.0,
2020-04-06 07:30:00,6,2,4.0,0.5,8.0,3.5,5.5,
2020-04-06 07:30:00,8,1,8.0,4.0,5.0,,1.0,
2020-04-06 07:30:00,9,1,2.0,8.0,7.0,8.0,4.0,0.0
2020-04-06 07:30:00,14,1,0.0,9.0,5.0,,10.0,1.0
2020-04-06 07:30:00,15,1,7.0,10.0,10.0,,7.0,
2020-04-06 07:30:00,19,3,6.666666666666667,5.666666666666667,3.3333333333333335,,8.0,
2020-04-06 07:35:00,2,1,6.0,9.0,4.0,,5.0,
2020-04-06 07:35:00,3,1,6.0,2.0,5.0,9.0,1.0,
2020-04-06 07:35:00,6,1,4.0,1.0,8.0,3.0,4.0,
2020-04-06 07:35:00,9,2,5.5,4.5,7.5,3.0,7.5,0.0
2020-04-06 07:35:00,10,1,7.0,10.0,8.0,,10.0,
2020-04-06 07:35:00,15,5,3.4,4.4,6.8,,5.2,
2020-04-06 07:35:00,16,1,8.0,10.0,1.0,1.0,10.0,
2020-04-06 07:40:00,1,2,4.0,2.5,1.5,5.0,10.0,
2020-04-06 07:40:00,6,2,3.5,4.0,8.5,6.5,4.5,
2020-04-06 07:40:00,8,1,6.0,6.0,9.0,,6.0,
2020-04-06 07:40:00,14,1,5.0,2.0,2.0,,3.0,
2020-04-06 07:40:00,15,1,10.0,3.0,9.0,,5.0,
2020-04-06 07:45:00,6,2,6.0,8.0,6.0,5.0,8.5,
2020-04-06 07:45:00,8,2,4.5,8.0,6.5,,5.5,
2020-04-06 07:45:00,10,1,10.0,5.0,1.0,,4.0,
2020-04-06 07:45:00,13,1,10.0,4.0,10.0,,7.0,0.0
2020-04-06 07:45:00,16,1,0.0,10.0,1.0,2.0,10.0,
2020-04-06 07:45:00,17,1,8.0,9.0,1.0,,2.0,
2020-04-06 07:50:00,3,1,7.0,3.0,10.0,6.0,2.0,1.0
2020-04-06 07:50:00,12,2,0.0,2.5,2.0,,9.0,
2020-04-06 07:50:00,14,2,5.5,5.5,7.5,,1.5,
2020-04-06 07:50:00,15,2,6.5,0.5,7.5,,2.5,0.0
2020-04-06 07:50:00,19,1,6.0,9.0,0.0,,10.0,1.0
2020-04-06 07:55:00,6,2,5.5,4.0,6.0,4.0,5.0,1.0
2020-04-06 07:55:00,9,1,3.0,0.0,1.0,10.0,9.0,0.0
2020-04-06 07:55:00,10,1,7.0,6.0,7.0,,0.0,
2020-04-06 07:55:00,15,1,3.0,10.0,4.0,,3.0,
2020-04-06 07:55:00,16,1,2.0,6.0,7.0,6.0,8.0,
2020-04-06 07:55:00,19,3,4.666666666666667,9.0,2.6666666666666665,,4.666666666666667,0.0
2020-04-06 08:00:00,3,3,5.666666666666667,7.333333333333333,6.666666666666667,9.666666666666666,5.333333333333333,
2020-04-06 08:00:00,4,1,1.0,6.0,4.0,,8.0,
2020-04-06 08:00:00,8,1,6.0,10.0,2.0,,4.0,
2020-04-06 08:00:00,13,1,10.0,10.0,9.0,,4.0,
2020-04-06 08:05:00,1,1,6.0,4.0,7.0,10.0,0.0,
2020-04-06 08:05:00,8,3,8.333333333333334,6.0,4.666666666666667,,7.333333333333333,
2020-04-06 08:05:00,9,1,5.0,10.0,3.0,10.0,3.0,
2020-04-06 08:05:00,14,1,10.0,10.0,10.0,,8.0,
2020-04-06 08:10:00,2,3,4.333333333333333,5.333333333333333,7.666666666666667,,5.666666666666667,0.0
2020-04-06 08:10:00,3,2,6.0,0.0,7.0,6.5,2.5,
2020-04-06 08:10:00,4,1,7.0,2.0,1.0,,4.0,
2020-04-06 08:10:00,6,1,7.0,8.0,3.0,8.0,0.0,
2020-04-06 08:10:00,8,1,8.0,10.0,10.0,,10.0,
2020-04-06 08:10:00,14,1,0.0,7.0,9.0,,2.0,
2020-04-06 08:15:00,2,1,9.0,10.0,10.0,,5.0,
2020-04-06 08:15:00,5,1,8.0,5.0,6.0,9.0,6.0,
2020-04-06 08:15:00,9,1,2.0,5.0,5.0,1.0,2.0,
2020-04-06 08:15:00,11,1,9.0,9.0,10.0,10.0,10.0,
2020-04-06 08:15:00,15,1,10.0,0.0,8.0,,4.0,
2020-04-06 08:15:00,16,1,10.0,6.0,1.0,10.0,2.0,
2020-04-06 08:20:00,1,1,4.0,10.0,10.0,9.0,10.0,
2020-04-06 08:20:00,2,1,5.0,1.0,4.0,,7.0,0.0
2020-04-06 08:20:00,3,4,6.5,6.25,5.5,7.5,5.5,
2020-04-06 08:20:00,9,1,6.0,7.0,10.0,0.0,7.0,
2020-04-06 08:20:00,14,1,10.0,2.0,9.0,,4.0,
2020-04-06 08:25:00,2,2,5.0,0.5,5.0,,6.0,
2020-04-06 08:25:00,3,3,3.6666666666666665,5.0,4.333333333333333,2.3333333333333335,1.3333333333333333,0.0
2020-04-06 08:25:00,6,2,3.5,2.5,7.0,7.5,6.5,
2020-04-06 08:25:00,8,1,0.0,10.0,10.0,,1.0,
2020-04-06 08:25:00,9,1,8.0,2.0,5.0,4.0,4.0,
2020-04-06 08:25:00,13,1,2.0,2.0,8.0,,2.0,
2020-04-06 08:25:00,15,1,8.0,0.0,4.0,,4.0,
2020-04-06 08:25:00,16,1,1.0,0.0,10.0,10.0,4.0,
2020-04-06 08:25:00,17,1,6.0,5.0,1.0,,4.0,1.0
2020-04-06 08:25:00,18,1,3.0,4.0,4.0,,4.0,
2020-04-06 08:30:00,1,1,0.0,5.0,10.0,5.0,7.0,
2020-04-06 08:30:00,5,1,6.0,5.0,10.0,0.0,6.0,
2020-04-06 08:30:00,6,2,9.5,8.5,2.0,5.0,5.0,1.0
2020-04-06 08:30:00,8,1,0.0,1.0,10.0,,0.0,0.0
2020-04-06 08:30:00,10,2,1.5,8.5,5.0,,5.0,
2020-04-06 08:30:00,13,1,3.0,8.0,5.0,,3.0,1.0
2020-04-06 08:30:00,14,1,1.0,1.0,10.0,,0.0,0.0
2020-04-06 08:30:00,18,1,1.0,5.0,3.0,,0.0,
2020-04-06 08:35:00,3,1,1.0,6.0,8.0,6.0,1.0,
2020-04-06 08:35:00,6,1,4.0,3.0,0.0,5.0,4.0,1.0
2020-04-06 08:35:00,8,1,5.0,6.0,0.0,,1.0,
2020-04-06 08:35:00,9,1,8.0,10.0,0.0,4.0,4.0,0.0
2020-04-06 08:35:00,10,1,0.0,0.0,10.0,,7.0,
2020-04-06 08:35:00,13,1,2.0,1.0,10.0,,4.0,0.0
2020-04-06 08:35:00,14,1,3.0,0.0,4.0,,5.0,
2020-04-06 08:35:00,15,1,0.0,2.0,9.0,,0.0,
2020-04-06 08:40:00,2,2,7.5,6.5,2.0,,7.5,
2020-04-06 08:40:00,3,1,0.0,5.0,8.0,8.0,10.0,
2020-04-06 08:40:00,8,1,2.0,2.0,1.0,,0.0,0.0
2020-04-06 08:40:00,9,2,6.0,3.5,7.5,1.0,0.5,
2020-04-06 08:40:00,14,1,5.0,0.0,4.0,,4.0,
2020-04-06 08:40:00,15,1,6.0,3.0,0.0,,6.0,
2020-04-06 08:40:00,17,1,8.0,6.0,10.0,,10.0,
2020-04-06 08:40:00,18,1,8.0,4.0,5.0,,3.0,
2020-04-06 08:45:00,2,1,9.0,6.0,0.0,,4.0,
2020-04-06 08:45:00,3,1,4.0,0.0,6.0,0.0,10.0,
2020-04-06 08:45:00,5,1,3.0,10.0,10.0,9.0,1.0,
2020-04-06 08:45:00,6,1,10.0,5.0,8.0,10.0,10.0,
2020-04-06 08:45:00,8,2,2.5,7.0,10.0,,3.0,
2020-04-06 08:45:00,15,1,9.0,3.0,9.0,,10.0,
2020-04-06 08:45:00,18,2,7.0,3.5,6.5,,4.5,
2020-04-06 08:45:00,19,1,9.0,1.0,8.0,,9.0,
2020-04-06 08:50:00,2,1,3.0,10.0,4.0,,8.0,0.0
2020-04-06 08:50:00,5,1,6.0,1.0,0.0,9.0,1.0,
2020-04-06 08:50:00,9,3,4.666666666666667,5.0,8.0,8.333333333333334,4.666666666666667,0.0
2020-04-06 08:50:00,10,1,0.0,9.0,8.0,,1.0,1.0
2020-04-06 08:50:00,15,3,2.3333333333333335,5.666666666666667,8.333333333333334,,6.0,0.5
2020-04-06 08:50:00,19,1,8.0,3.0,8.0,,1.0,
2020-04-06 08:55:00,6,1,4.0,0.0,10.0,4.0,0.0,
2020-04-06 08:55:00,8,1,4.0,10.0,3.0,,3.0,
2020-04-06 08:55:00,9,1,0.0,10.0,2.0,10.0,4.0,
2020-04-06 08:55:00,18,1,10.0,6.0,2.0,,10.0,0.0
2020-04-06 09:00:00,5,1,0.0,5.0,6.0,10.0,5.0,
2020-04-06 09:00:00,14,2,5.0,0.5,2.0,,8.0,
2020-04-06 09:00:00,17,1,1.0,4.0,10.0,,1.0,
2020-04-06 09:00:00,19,1,2.0,3.0,3.0,,0.0,
2020-04-06 09:05:00,2,1,7.0,9.0,2.0,,0.0,
2020-04-06 09:05:00,3,1,9.0,10.0,1.0,8.0,3.0,
2020-04-06 09:05:00,5,1,1.0,5.0,10.0,10.0,4.0,1.0
2020-04-06 09:05:00,6,1,10.0,6.0,6.0,1.0,4.0,
2020-04-06 09:05:00,8,1,0.0,2.0,9.0,,6.0,
2020-04-06 09:05:00,9,2,2.0,7.0,5.0,7.0,5.5,1.0
2020-04-06 09:05:00,12,1,0.0,2.0,7.0,,10.0,
2020-04-06 09:05:00,17,1,5.0,4.0,2.0,,5.0,
2020-04-06 09:10:00,2,1,8.0,7.0,3.0,,9.0,
2020-04-06 09:10:00,3,1,6.0,0.0,10.0,10.0,2.0,
2020-04-06 09:10:00,5,1,6.0,10.0,8.0,4.0,9.0,
2020-04-06 09:10:00,6,1,1.0,4.0,5.0,7.0,0.0,
2020-04-06 09:10:00,9,1,9.0,8.0,1.0,6.0,7.0,
2020-04-06 09:10:00,10,1,5.0,9.0,7.0,,2.0,
2020-04-06 09:10:00,11,1,5.0,6.0,0.0,0.0,10.0,
2020-04-06 09:10:00,12,1,4.0,10.0,0.0,,10.0,
2020-04-06 09:10:00,14,1,10.0,10.0,10.0,,10.0,
2020-04-06 09:10:00,15,1,9.0,10.0,6.0,,6.0,
2020-04-06 09:10:00,18,2,8.5,4.5,4.5,,5.5,1.0
2020-04-06 09:15:00,1,1,6.0,1.0,6.0,10.0,10.0,
2020-04-06 09:15:00,2,1,6.0,9.0,5.0,,2.0,1.0
2020-04-06 09:15:00,3,1,0.0,4.0,0.0,0.0,4.0,
2020-04-06 09:15:00,8,2,5.5,5.5,8.5,,4.5,
2020-04-06 09:15:00,9,1,10.0,7.0,5.0,2.0,3.0,
2020-04-06 09:15:00,15,1,10.0,6.0,4.0,,0.0,
2020-04-06 09:15:00,19,2,7.0,8.0,8.0,,1.5,1.0
2020-04-06 09:20:00,2,1,8.0,8.0,1.0,,0.0,
2020-04-06 09:20:00,3,1,4.0,5.0,2.0,1.0,7.0,
2020-04-06 09:20:00,6,3,3.0,3.3333333333333335,2.3333333333333335,3.0,4.0,
2020-04-06 09:20:00,9,1,8.0,10.0,4.0,10.0,0.0,
2020-04-06 09:20:00,14,1,2.0,10.0,8.0,,9.0,
2020-04-06 09:20:00,15,2,2.5,6.5,7.0,,5.0,
2020-04-06 09:20:00,17,1,10.0,10.0,10.0,,1.0,
2020-04-06 09:20:00,18,1,5.0,6.0,6.0,,9.0,
2020-04-06 09:25:00,2,1,7.0,7.0,9.0,,8.0,1.0
2020-04-06 09:25:00,3,1,6.0,6.0,1.0,8.0,1.0,
2020-04-06 09:25:00,13,1,1.0,1.0,6.0,,5.0,
2020-04-06 09:25:00,15,2,7.5,9.5,8.0,,4.0,
2020-04-06 09:30:00,2,1,0.0,1.0,3.0,,2.0,
2020-04-06 09:30:00,7,1,,9.0,4.0,,,
2020-04-06 09:30:00,8,1,0.0,7.0,2.0,,2.0,
2020-04-06 09:30:00,9,3,7.666666666666667,2.0,3.6666666666666665,7.666666666666667,5.0,1.0
2020-04-06 09:30:00,12,1,5.0,6.0,7.0,,4.0,
2020-04-06 09:30:00,15,1,9.0,0.0,5.0,,5.0,
2020-04-06 09:35:00,1,1,10.0,4.0,10.0,5.0,6.0,
2020-04-06 09:35:00,2,1,6.0,10.0,3.0,,6.0,
2020-04-06 09:35:00,8,2,1.5,6.5,8.0,,4.5,0.0
2020-04-06 09:35:00,9,2,3.5,7.5,2.5,6.0,4.0,
2020-04-06 09:35:00,13,1,2.0,6.0,10.0,,10.0,
2020-04-06 09:35:00,15,3,5.0,3.0,3.3333333333333335,,5.333333333333333,
2020-04-06 09:35:00,16,1,0.0,5.0,0.0,9.0,10.0,
2020-04-06 09:35:00,18,1,10.0,3.0,1.0,,2.0,
2020-04-06 09:40:00,2,1,2.0,10.0,8.0,,4.0,1.0
2020-04-06 09:40:00,3,1,9.0,2.0,7.0,9.0,3.0,
2020-04-06 09:40:00,4,1,6.0,9.0,0.0,,7.0,
2020-04-06 09:40:00,6,1,6.0,10.0,5.0,10.0,2.0,
2020-04-06 09:40:00,16,1,0.0,6.0,2.0,6.0,2.0,
2020-04-06 09:45:00,1,1,6.0,4.0,7.0,1.0,10.0,
2020-04-06 09:45:00,6,1,10.0,2.0,10.0,2.0,10.0,
2020-04-06 09:45:00,8,1,7.0,10.0,10.0,,0.0,
2020-04-06 09:45:00,9,1,10.0,10.0,1.0,4.0,6.0,
2020-04-06 09:45:00,15,4,7.5,4.0,2.25,,4.5,0.5
2020-04-06 09:50:00,2,1,8.0,6.0,10.0,,9.0,
2020-04-06 09:50:00,3,1,2.0,10.0,10.0,5.0,0.0,
2020-04-06 09:50:00,5,1,1.0,7.0,10.0,4.0,10.0,
2020-04-06 09:50:00,6,1,6.0,10.0,3.0,1.0,10.0,
2020-04-06 09:50:00,8,1,9.0,9.0,2.0,,5.0,
2020-04-06 09:50:00,9,1,10.0,1.0,9.0,1.0,3.0,
2020-04-06 09:50:00,14,1,9.0,10.0,6.0,,6.0,
2020-04-06 09:50:00,15,2,3.0,6.0,4.0,10.0,5.5,0.5
2020-04-06 09:50:00,18,1,6.0,8.0,4.0,,4.0,
2020-04-06 09:55:00,2,1,4.0,1.0,10.0,,9.0,
2020-04-06 09:55:00,3,1,10.0,1.0,10.0,8.0,1.0,
2020-04-06 09:55:00,6,1,1.0,10.0,10.0,3.0,1.0,1.0
2020-04-06 09:55:00,12,1,8.0,4.0,6.0,,10.0,1.0
2020-04-06 09:55:00,13,1,1.0,8.0,10.0,,2.0,
2020-04-06 09:55:00,15,1,10.0,10.0,10.0,,6.0,
2020-04-06 09:55:00,18,1,2.0,6.0,7.0,,9.0,
2020-04-06 10:00:00,1,1,0.0,0.0,4.0,1.0,3.0,
2020-04-06 10:00:00,2,1,4.0,1.0,1.0,,10.0,
2020-04-06 10:00:00,3,1,4.0,5.0,9.0,0.0,7.0,
2020-04-06 10:00:00,4,1,9.0,10.0,6.0,,10.0,
2020-04-06 10:00:00,8,1,7.0,7.0,1.0,,4.0,
2020-04-06 10:00:00,9,2,4.0,2.5,6.0,8.5,3.5,
2020-04-06 10:00:00,10,1,1.0,10.0,5.0,,5.0,
2020-04-06 10:00:00,15,2,6.5,2.0,10.0,,3.0,
2020-04-06 10:00:00,16,1,5.0,2.0,1.0,5.0,8.0,
2020-04-06 10:05:00,9,1,0.0,0.0,10.0,9.0,2.0,
2020-04-06 10:05:00,16,1,8.0,6.0,1.0,0.0,5.0,
2020-04-06 10:10:00,2,1,1.0,10.0,0.0,,1.0,1.0
2020-04-06 10:10:00,3,1,5.0,0.0,1.0,8.0,3.0,
2020-04-06 10:10:00,8,1,9.0,5.0,2.0,,8.0,0.0
2020-04-06 10:10:00,14,1,5.0,7.0,2.0,,1.0,
2020-04-06 10:10:00,15,1,1.0,10.0,7.0,,1.0,
2020-04-06 10:10:00,17,1,2.0,9.0,6.0,,7.0,
2020-04-06 10:10:00,18,1,6.0,7.0,0.0,,10.0,
2020-04-06 10:15:00,2,1,5.0,7.0,0.0,,8.0,
2020-04-06 10:15:00,5,1,9.0,4.0,10.0,9.0,2.0,
2020-04-06 10:15:00,16,1,4.0,0.0,7.0,5.0,4.0,
2020-04-06 10:15:00,18,2,6.0,4.5,0.0,,0.0,
2020-04-06 10:15:00,19,1,9.0,3.0,2.0,,1.0,
2020-04-06 10:20:00,6,1,7.0,2.0,9.0,9.0,2.0,
